"cue","response","AFSS"
"auditorium","talk",13
"auditorium","watch",13
"auditorium","sit",13
"auditorium","listen",13
"auditorium","perform",13
"auditorium","experiment",13
"auditorium","show",13
"auditorium","exhibit",13
"auditorium","meet",13
"auditorium","display",13
"auditorium","learn",13
"auditorium","attend",13
"aunt","speak",24
"aunt","laugh",24
"aunt","hug",24
"aunt","love",24
"aunt","greet",24
"aunt","babysit",24
"aunt","interact",24
"aunt","respect",24
"aunt","visit",24
"aunt","talk",24
"aunt","smile",24
"aunt","help",24
"aunt","friend",24
"aunt","sit",24
"aunt","ask",24
"aunt","learn",24
"aunt","protect",24
"aunt","serve",24
"aunt","educate",24
"aunt","familiarize",24
"aunt","company",24
"aunt","discuss",24
"aunt","work",24
"aunt","guide",24
"author","read",23
"author","write",23
"author","inspire",23
"author","recommend",23
"author","collect",23
"author","meet",23
"author","research",23
"author","speak",23
"author","admire",23
"author","friend",23
"author","hate",23
"author","love",23
"author","marry",23
"author","date",23
"author","murder",23
"author","save",23
"author","review",23
"author","betray",23
"author","buy",23
"author","talk",23
"author","sign",23
"author","publish",23
"author","give",23
"auto","live",12
"auto","music",12
"auto","relax",12
"auto","sleep",12
"auto","transport",12
"auto","drive",12
"auto","crash",12
"auto","break",12
"auto","flip",12
"auto","play",12
"auto","buy",12
"auto","sell",12
"automobile","travel",11
"automobile","shop",11
"automobile","drive",11
"automobile","run",11
"automobile","ride",11
"automobile","park",11
"automobile","escort",11
"automobile","commute",11
"automobile","catch",11
"automobile","watch",11
"automobile","pass",11
"automotive","transport",18
"automotive","sell",18
"automotive","buy",18
"automotive","lend",18
"automotive","drive",18
"automotive","build",18
"automotive","repair",18
"automotive","sleep",18
"automotive","store",18
"automotive","light",18
"automotive","illuminate",18
"automotive","heat",18
"automotive","warm",18
"automotive","service",18
"automotive","love",18
"automotive","enjoy",18
"automotive","park",18
"automotive","clean",18
"avocado","eat",14
"avocado","squish",14
"avocado","cut",14
"avocado","remove",14
"avocado","sprinkle",14
"avocado","freeze",14
"avocado","peel",14
"avocado","snack",14
"avocado","toast",14
"avocado","throw",14
"avocado","roll",14
"avocado","plant",14
"avocado","spread",14
"avocado","cook",14
"awning","stand",14
"awning","paint",14
"awning","rip",14
"awning","burn",14
"awning","sit",14
"awning","shelter",14
"awning","cover",14
"awning","collect",14
"awning","shade",14
"awning","protect",14
"awning","rain",14
"awning","hang",14
"awning","awn",14
"awning","expand",14
"axe","throw",13
"axe","lift",13
"axe","drop",13
"axe","cut",13
"axe","chop",13
"axe","weapon",13
"axe","remove",13
"axe","stab",13
"axe","swing",13
"axe","break",13
"axe","attack",13
"axe","hit",13
"axe","strike",13
"axle","spin",7
"axle","bolt",7
"axle","build",7
"axle","break",7
"axle","roll",7
"axle","cut",7
"axle","pull",7
"azalea","pot",13
"azalea","plant",13
"azalea","buy",13
"azalea","admire",13
"azalea","show",13
"azalea","water",13
"azalea","tend",13
"azalea","shape",13
"azalea","cut",13
"azalea","feed",13
"azalea","grow",13
"azalea","prune",13
"azalea","eat",13
"babe","love",8
"babe","spend time",8
"babe","date",8
"babe","friend",8
"babe","affection",8
"babe","express",8
"babe","refer",8
"babe","employ",8
"baby","feed",11
"baby","bath",11
"baby","teach",11
"baby","read",11
"baby","pass",11
"baby","gain",11
"baby","hold",11
"baby","sleep",11
"baby","shake",11
"baby","grow",11
"baby","love",11
"backboard","hit",23
"backboard","throw",23
"backboard","bounce",23
"backboard","stabilize",23
"backboard","create",23
"backboard","cover",23
"backboard","decorate",23
"backboard","break",23
"backboard","draw",23
"backboard","write",23
"backboard","remember",23
"backboard","play",23
"backboard","clean",23
"backboard","teach",23
"backboard","install",23
"backboard","injure",23
"backboard","rest",23
"backboard","assemble",23
"backboard","disassemble",23
"backboard","lay",23
"backboard","tie",23
"backboard","carry",23
"backboard","stop",23
"backbone","break",17
"backbone","hold",17
"backbone","control",17
"backbone","stability",17
"backbone","stand",17
"backbone","upright",17
"backbone","courage",17
"backbone","music",17
"backbone","decorate",17
"backbone","terrify",17
"backbone","teach",17
"backbone","walk",17
"backbone","move",17
"backbone","crush",17
"backbone","lick",17
"backbone","throw",17
"backbone","examine",17
"backdoor","open",10
"backdoor","escape",10
"backdoor","close",10
"backdoor","bolt",10
"backdoor","take off",10
"backdoor","build",10
"backdoor","exit",10
"backdoor","enter",10
"backdoor","slam",10
"backdoor","lock",10
"backgammon","play",7
"backgammon","game",7
"backgammon","challenge",7
"backgammon","gift",7
"backgammon","friend",7
"backgammon","strategy",7
"backgammon","gamble",7
"backpack","carry",12
"backpack","sit",12
"backpack","stand",12
"backpack","fill",12
"backpack","wear",12
"backpack","store",12
"backpack","weapon",12
"backpack","collect",12
"backpack","throw",12
"backpack","hold",12
"backpack","hike",12
"backpack","camp",12
"backscratcher","scratch",13
"backscratcher","throw",13
"backscratcher","present",13
"backscratcher","catch",13
"backscratcher","reach",13
"backscratcher","buy",13
"backscratcher","sell",13
"backscratcher","brandish",13
"backscratcher","poke",13
"backscratcher","drag",13
"backscratcher","smash",13
"backscratcher","itch",13
"backscratcher","soothe",13
"bacon","cook",21
"bacon","eat",21
"bacon","smell",21
"bacon","clean",21
"bacon","microwave",21
"bacon","add",21
"bacon","flavor",21
"bacon","feed",21
"bacon","fry",21
"bacon","bake",21
"bacon","roll",21
"bacon","slice",21
"bacon","buy",21
"bacon","store",21
"bacon","spoil",21
"bacon","drop",21
"bacon","food",21
"bacon","season",21
"bacon","garnish",21
"bacon","risks",21
"bacon","prepare",21
"badge","warn",18
"badge","polish",18
"badge","wear",18
"badge","take",18
"badge","display",18
"badge","hide",18
"badge","stick",18
"badge","access",18
"badge","collect",18
"badge","pin",18
"badge","place",18
"badge","throw",18
"badge","melt",18
"badge","identify",18
"badge","indicate",18
"badge","recognize",18
"badge","restrict",18
"badge","promote",18
"badminton","exercise",8
"badminton","compete",8
"badminton","play",8
"badminton","enjoy",8
"badminton","film",8
"badminton","photograph",8
"badminton","read",8
"badminton","fun",8
"bag","carry",5
"bag","look",5
"bag","storage",5
"bag","empty",5
"bag","wear",5
"baggage","carry",21
"baggage","travel",21
"baggage","sell",21
"baggage","find",21
"baggage","sit",21
"baggage","hold",21
"baggage","store",21
"baggage","look",21
"baggage","smell",21
"baggage","burn",21
"baggage","add",21
"baggage","take",21
"baggage","move",21
"baggage","push",21
"baggage","swing",21
"baggage","hit",21
"baggage","post",21
"baggage","contain",21
"baggage","serve",21
"baggage","decorate",21
"baggage","repurpose",21
"bagpipe","blow",12
"bagpipe","carry",12
"bagpipe","play",12
"bagpipe","retire",12
"bagpipe","sell",12
"bagpipe","buy",12
"bagpipe","lament",12
"bagpipe","music",12
"bagpipe","march",12
"bagpipe","tradition",12
"bagpipe","warn",12
"bagpipe","wake",12
"bait","catch",6
"bait","eat",6
"bait","hook",6
"bait","throw",6
"bait","fish",6
"bait","lure",6
"baklava","eat",17
"baklava","cook",17
"baklava","swallow",17
"baklava","spit out",17
"baklava","gift",17
"baklava","bake",17
"baklava","savor",17
"baklava","enjoy",17
"baklava","cut",17
"baklava","serve",17
"baklava","share",17
"baklava","draw",17
"baklava","throw",17
"baklava","entertain",17
"baklava","smash",17
"baklava","bribe",17
"baklava","buy",17
"balcony","stand",13
"balcony","jump",13
"balcony","walk",13
"balcony","step on",13
"balcony","sit",13
"balcony","relax",13
"balcony","see",13
"balcony","sweep",13
"balcony","sunbathe",13
"balcony","sleep",13
"balcony","display",13
"balcony","watch",13
"balcony","enjoy",13
"ball","bounce",19
"ball","game",19
"ball","bludgeon",19
"ball","weapon",19
"ball","decorate",19
"ball","kick",19
"ball","throw",19
"ball","step on",19
"ball","roll",19
"ball","hit",19
"ball","strike",19
"ball","catch",19
"ball","hold",19
"ball","squeeze",19
"ball","play",19
"ball","sit",19
"ball","touch",19
"ball","header",19
"ball","carry",19
"ballerina","dance",11
"ballerina","watch",11
"ballerina","study",11
"ballerina","train",11
"ballerina","talk",11
"ballerina","admire",11
"ballerina","compliment",11
"ballerina","argue",11
"ballerina","grade",11
"ballerina","applaud",11
"ballerina","perform",11
"balloon","blow up",20
"balloon","burst",20
"balloon","draw",20
"balloon","decorate",20
"balloon","pop",20
"balloon","stretch",20
"balloon","bounce",20
"balloon","throw",20
"balloon","tap",20
"balloon","twist",20
"balloon","toss",20
"balloon","catch",20
"balloon","hold",20
"balloon","play",20
"balloon","carry",20
"balloon","transport",20
"balloon","party",20
"balloon","float",20
"balloon","check",20
"balloon","inflate",20
"balloonist","play",18
"balloonist","pay",18
"balloonist","create",18
"balloonist","hitch",18
"balloonist","learn",18
"balloonist","start",18
"balloonist","fly",18
"balloonist","hire",18
"balloonist","ask",18
"balloonist","regard",18
"balloonist","entertain",18
"balloonist","tie",18
"balloonist","illusion",18
"balloonist","engage",18
"balloonist","ride",18
"balloonist","shoot",18
"balloonist","visit",18
"balloonist","review",18
"ballot","vote",12
"ballot","check",12
"ballot","save",12
"ballot","complete",12
"ballot","submit",12
"ballot","organize",12
"ballot","choose",12
"ballot","elect",12
"ballot","determine",12
"ballot","fire",12
"ballot","scrap",12
"ballot","count",12
"ballplayer","play",16
"ballplayer","run",16
"ballplayer","jump",16
"ballplayer","entertain",16
"ballplayer","throw",16
"ballplayer","catch",16
"ballplayer","talk",16
"ballplayer","shout",16
"ballplayer","hit",16
"ballplayer","tackle",16
"ballplayer","teach",16
"ballplayer","learn",16
"ballplayer","watch",16
"ballplayer","listen",16
"ballplayer","kick",16
"ballplayer","exercise",16
"balm","rub",8
"balm","massage",8
"balm","heal",8
"balm","cure",8
"balm","soothe",8
"balm","apply",8
"balm","moisturize",8
"balm","protect",8
"bamboo","eat",17
"bamboo","carve",17
"bamboo","grow",17
"bamboo","plant",17
"bamboo","write",17
"bamboo","store",17
"bamboo","build",17
"bamboo","shelter",17
"bamboo","support",17
"bamboo","cane",17
"bamboo","chew",17
"bamboo","feed",17
"bamboo","decorate",17
"bamboo","drink",17
"bamboo","plait",17
"bamboo","trim",17
"bamboo","dry",17
"banana","eat",20
"banana","grow",20
"banana","sex",20
"banana","bake",20
"banana","feed",20
"banana","throw",20
"banana","peel",20
"banana","ripen",20
"banana","mash",20
"banana","slice",20
"banana","fry",20
"banana","boil",20
"banana","buy",20
"banana","squash",20
"banana","create",20
"banana","fros",20
"banana","utilize",20
"banana","apply",20
"banana","plant",20
"banana","include",20
"band","music",6
"band","hold",6
"band","listen",6
"band","wrap",6
"band","tie",6
"band","play",6
"bandage","heal",27
"bandage","clean",27
"bandage","protect",27
"bandage","mend",27
"bandage","wrap",27
"bandage","repair",27
"bandage","immobilize",27
"bandage","control",27
"bandage","help",27
"bandage","apply",27
"bandage","scarf",27
"bandage","blindfold",27
"bandage","fold",27
"bandage","rope",27
"bandage","burn",27
"bandage","throw",27
"bandage","tie",27
"bandage","stretch",27
"bandage","give",27
"bandage","sell",27
"bandage","cover",27
"bandage","stop",27
"bandage","hold",27
"bandage","prevent",27
"bandage","support",27
"bandage","injure",27
"bandage","secure",27
"bangle","wear",14
"bangle","take off",14
"bangle","flick",14
"bangle","mix",14
"bangle","match",14
"bangle","trade",14
"bangle","look",14
"bangle","feel",14
"bangle","show",14
"bangle","shine",14
"bangle","display",14
"bangle","store",14
"bangle","sell",14
"bangle","shinning",14
"banister","rail",10
"banister","guide",10
"banister","slide",10
"banister","hold",10
"banister","paint",10
"banister","walk",10
"banister","build",10
"banister","fix",10
"banister","stabilize",10
"banister","support",10
"banjo","create",17
"banjo","enjoy",17
"banjo","play",17
"banjo","show",17
"banjo","hang",17
"banjo","music",17
"banjo","pluck",17
"banjo","bang",17
"banjo","train",17
"banjo","learn",17
"banjo","perform",17
"banjo","folk",17
"banjo","practice",17
"banjo","record",17
"banjo","participate",17
"banjo","jam",17
"banjo","gather",17
"bank","rob",13
"bank","store",13
"bank","lend",13
"bank","protect",13
"bank","hold",13
"bank","money",13
"bank","advice",13
"bank","support",13
"bank","borrow",13
"bank","purchase",13
"bank","finance",13
"bank","manage",13
"bank","consult",13
"bankbook","record",17
"bankbook","write",17
"bankbook","tear",17
"bankbook","forge",17
"bankbook","track",17
"bankbook","invoice",17
"bankbook","note",17
"bankbook","read",17
"bankbook","doorstop",17
"bankbook","update",17
"bankbook","deposit",17
"bankbook","doodle",17
"bankbook","check",17
"bankbook","start",17
"bankbook","fire",17
"bankbook","fill",17
"bankbook","pay",17
"banknote","write",9
"banknote","rip",9
"banknote","give",9
"banknote","save",9
"banknote","deposit",9
"banknote","purchase",9
"banknote","spend",9
"banknote","fold",9
"banknote","buy",9
"banquet","eat",8
"banquet","display",8
"banquet","sit",8
"banquet","host",8
"banquet","celebrate",8
"banquet","share",8
"banquet","prepare",8
"banquet","fundraise",8
"barbecue","cook",7
"barbecue","heat",7
"barbecue","clean",7
"barbecue","eat",7
"barbecue","fun",7
"barbecue","food",7
"barbecue","smell",7
"barber","haircut",14
"barber","style",14
"barber","shave",14
"barber","massage",14
"barber","cut",14
"barber","wash",14
"barber","clean",14
"barber","give",14
"barber","fade",14
"barber","advice",14
"barber","talk",14
"barber","socialize",14
"barber","relax",14
"barber","care",14
"barkeep","deliver",8
"barkeep","accept",8
"barkeep","pay",8
"barkeep","drink",8
"barkeep","buy",8
"barkeep","talk",8
"barkeep","confide",8
"barkeep","laugh",8
"barley","eat",16
"barley","feed",16
"barley","drink",16
"barley","harvest",16
"barley","mill",16
"barley","cook",16
"barley","compost",16
"barley","can",16
"barley","bake",16
"barley","fill",16
"barley","package",16
"barley","remedy",16
"barley","stew",16
"barley","improve",16
"barley","digest",16
"barley","taste",16
"barman","order",24
"barman","chat",24
"barman","drink",24
"barman","ask",24
"barman","call",24
"barman","dance",24
"barman","converse",24
"barman","friend",24
"barman","talk",24
"barman","laugh",24
"barman","help",24
"barman","serve",24
"barman","company",24
"barman","take",24
"barman","mix",24
"barman","pour",24
"barman","speak",24
"barman","listen",24
"barman","break",24
"barman","fight",24
"barman","flirt",24
"barman","reject",24
"barman","eject",24
"barman","look",24
"barn","store",10
"barn","burn",10
"barn","build",10
"barn","keep",10
"barn","shelter",10
"barn","dry",10
"barn","sleep",10
"barn","host",10
"barn","convert",10
"barn","farm",10
"barnacle","paint",14
"barnacle","draw",14
"barnacle","observe",14
"barnacle","pull",14
"barnacle","skip",14
"barnacle","catch",14
"barnacle","eat",14
"barnacle","take",14
"barnacle","photograph",14
"barnacle","collect",14
"barnacle","clean",14
"barnacle","cut",14
"barnacle","pet",14
"barnacle","food",14
"barrel","hide",23
"barrel","roll",23
"barrel","snap",23
"barrel","crush",23
"barrel","open",23
"barrel","store",23
"barrel","fill",23
"barrel","walk",23
"barrel","decorate",23
"barrel","play",23
"barrel","contain",23
"barrel","travel",23
"barrel","jump",23
"barrel","flatten",23
"barrel","table",23
"barrel","step",23
"barrel","bench",23
"barrel","woodworking",23
"barrel","sit",23
"barrel","seek",23
"barrel","stand",23
"barrel","ride",23
"barrel","throw",23
"barrette","hold",16
"barrette","tie",16
"barrette","accessorize",16
